gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,active_days,data_quality
100000000817146100,terminal,0.81,2,0.308156,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 70,020 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,70020.0,0.0,1,0,0.0005856492852558016,0.0,0.0,1,False,False,1,0.75
100000000821507100,terminal,0.81,25,0.368709,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 400,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,400000.0,0.0,1,0,0.0003335533513207496,0.0,0.0,2,False,False,1,0.75
100000000831684100,peripheral,0.55,11,0.425884,"Правило: пороги других ролей не выполнены; вход 1 / 15,000 KZT; выход 1 / 50,000 KZT; операций 2/3; дней 3",1,1,15000.0,50000.0,2,3,0.0019896887179835783,0.0,3.3333333333333335,2,False,False,3,1.0
100000000838385100,peripheral,0.55,17,0.626229,"Правило: пороги других ролей не выполнены; вход 1 / 436,900 KZT; выход 2 / 177,500 KZT; операций 8/6; дней 7",1,2,436900.0,177500.0,8,6,0.0019278575550707917,3.478406055209261e-06,0.40627145799954223,3,False,False,7,1.0
100000000850297100,transit,0.91,9,0.563333,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 17,520 KZT; выход 1 / 17,520 KZT; операций 1/1; дней 1",1,1,17520.0,17520.0,1,1,0.00029232448275649147,0.0,1.0,2,False,False,1,1.0
100000000860514100,peripheral,0.55,22,0.481467,"Правило: пороги других ролей не выполнены; вход 1 / 12,000 KZT; выход 1 / 50,000 KZT; операций 1/1; дней 2",1,1,12000.0,50000.0,1,1,0.00030459727166436774,6.956812110418522e-06,4.166666666666667,3,False,False,2,1.0
100000000861294100,terminal,0.81,12,0.335847,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 150,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,150000.0,0.0,1,0,0.00031227557457365026,0.0,0.0,2,False,False,1,0.75
100000000870121100,terminal,0.81,15,0.233506,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 12,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,12000.0,0.0,1,0,0.0003139232802337878,0.0,0.0,3,False,False,1,0.75
100000000878006100,terminal,0.81,5,0.290306,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 47,003 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,47003.0,0.0,1,0,0.0002855479952644483,0.0,0.0,3,False,False,1,0.75
100000000896111100,terminal,0.81,11,0.35845,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 287,100 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,287100.0,0.0,1,0,0.0003846317218040483,0.0,0.0,3,False,False,1,0.75
100000000907277100,terminal,0.81,4,0.246893,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 17,534 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,17534.0,0.0,1,0,0.0002876897575559799,0.0,0.0,1,False,False,1,0.75
100000000910216100,transit,0.850194,0,0.651753,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 71,000 KZT; выход 1 / 52,010 KZT; операций 3/1; дней 4",1,1,71000.0,52010.0,3,1,0.0003214555474974545,0.0,0.7325352112676057,2,False,False,4,1.0
100000000912487100,terminal,0.81,0,0.228668,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.0002901015418223206,0.0,0.0,2,False,False,1,0.75
100000000913911100,transit,0.847692,10,0.805886,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 2 / 467,000 KZT; выход 1 / 600,000 KZT; операций 2/1; дней 2",2,1,467000.0,600000.0,2,1,0.00045662284048388833,3.478406055209261e-06,1.284796573875803,2,False,False,2,1.0
100000000917179100,terminal,0.84,8,0.44773,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 94,465 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",1,0,94465.0,0.0,2,0,0.00042341508478868986,0.0,0.0,2,False,False,1,1.0
100000000922570100,transit,0.902766,11,0.635966,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 47,101 KZT; выход 1 / 50,000 KZT; операций 1/1; дней 2",1,1,47101.0,50000.0,1,1,0.00029180294478801526,0.0,1.0615485870788306,1,False,False,2,1.0
100000000926078100,peripheral,0.4,3,0.147332,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 250,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,250000.0,0.0,1,0,0.0005134171800207244,0.0,0.0,4,False,True,1,0.4125
100000000926766100,peripheral,0.55,22,0.333013,"Правило: пороги других ролей не выполнены; вход 1 / 18,750 KZT; выход 1 / 6,000 KZT; операций 1/1; дней 1",1,1,18750.0,6000.0,1,1,0.0003161622638512408,0.0,0.32,3,False,False,1,1.0
100000000933075100,transit,0.828114,11,0.709312,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 40,000 KZT; выход 2 / 55,000 KZT; операций 1/2; дней 2",1,2,40000.0,55000.0,1,2,0.0008019146693738092,3.478406055209261e-06,1.375,3,False,False,2,1.0
100000000941942100,terminal,0.81,6,0.331218,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 130,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,130000.0,0.0,1,0,0.0003098573595554682,0.0,0.0,1,False,False,1,0.75
100000000942301100,terminal,0.84,3,0.442025,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 57,580 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,57580.0,0.0,2,0,0.00029893514273616204,0.0,0.0,3,False,False,2,1.0
100000000943371100,terminal,0.81,28,0.241513,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 15,500 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,15500.0,0.0,1,0,0.0003042693015598497,0.0,0.0,2,False,False,1,0.75
100000000945428100,terminal,0.81,0,0.31683,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 89,629 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,89629.0,0.0,1,0,0.00030072514107210295,0.0,0.0,1,False,False,1,0.75
100000000954884100,terminal,0.81,14,0.27717,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 34,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,34000.0,0.0,1,0,0.00030971337270301546,0.0,0.0,3,False,False,1,0.75
100000000955444100,terminal,0.81,33,0.222079,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 6,910 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,6910.0,0.0,1,0,0.0003505538616062042,0.0,0.0,2,False,False,1,0.75
100000000955529100,peripheral,0.55,6,0.426173,"Правило: пороги других ролей не выполнены; вход 1 / 27,000 KZT; выход 1 / 63,500 KZT; операций 1/1; дней 2",1,1,27000.0,63500.0,1,1,0.00029402709670873096,0.0,2.3518518518518516,3,False,False,2,1.0
100000000957746100,peripheral,0.4,14,0.072695,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 5,300 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5300.0,0.0,1,0,0.00034534054624761086,0.0,0.0,4,False,True,1,0.4125
100000000961900100,terminal,0.87,0,0.505494,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 36,000 KZT; выход 0 / 0 KZT; операций 3/0; дней 3",2,0,36000.0,0.0,3,0,0.00029272181068452273,0.0,0.0,1,False,False,3,1.0
100000000967918100,terminal,0.87,0,0.397932,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 21,200 KZT; выход 0 / 0 KZT; операций 3/0; дней 3",1,0,21200.0,0.0,3,0,0.0004764349326231127,0.0,0.0,2,False,False,3,1.0
100000000968253100,terminal,0.81,4,0.239887,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 15,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,15000.0,0.0,1,0,0.0002871619051519605,0.0,0.0,1,False,False,1,0.75
100000000971908100,terminal,0.81,12,0.316538,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 89,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,89000.0,0.0,1,0,0.00030079200370581016,0.0,0.0,2,False,False,1,0.75
100000000976943100,transit,0.877393,0,0.731464,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 70,000 KZT; выход 1 / 84,000 KZT; операций 1/3; дней 3",1,1,70000.0,84000.0,1,3,0.0003712880012914932,3.478406055209261e-06,1.2,3,False,False,3,1.0
100000000978041100,terminal,0.81,4,0.286803,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 44,445 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,44445.0,0.0,1,0,0.0002932955334220281,0.0,0.0,1,False,False,1,0.75
100000000979567100,terminal,0.81,4,0.228668,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.0005275937196569811,0.0,0.0,2,False,False,1,0.75
100000000979923100,terminal,0.81,6,0.321251,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 97,900 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,97900.0,0.0,1,0,0.00029880286013903885,0.0,0.0,1,False,False,1,0.75
100000000981693100,peripheral,0.4,0,0.086801,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 16,500 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,16500.0,0.0,1,0,0.0005259600438439519,0.0,0.0,4,False,True,1,0.4125
100000000993112100,terminal,0.81,16,0.33347,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 141,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,141000.0,0.0,1,0,0.00043849609613979304,0.0,0.0,2,False,False,1,0.75
100000000998559100,terminal,0.81,6,0.322627,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 100,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,100000.0,0.0,1,0,0.00030389888093983045,0.0,0.0,1,False,False,1,0.75
100000001009583100,terminal,0.81,5,0.367875,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 393,740 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,393740.0,0.0,1,0,0.0002966923680224209,0.0,0.0,3,False,False,1,0.75
100000001046057100,terminal,0.81,27,0.313661,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 83,420 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,83420.0,0.0,1,0,0.00031675994180372036,0.0,0.0,3,False,False,1,0.75
100000001046626100,terminal,0.81,5,0.335847,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 150,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,150000.0,0.0,1,0,0.00028885839179251685,0.0,0.0,3,False,False,1,0.75
100000001049200100,distributor,0.89,2,0.788954,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 76,624 KZT; выход 4 / 36,000 KZT; операций 2/5; дней 6",2,4,76624.0,36000.0,2,5,0.0002966693314993292,3.478406055209261e-06,0.46982668615577367,1,False,False,6,1.0
100000001052789100,terminal,0.81,19,0.308573,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 70,975 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,70975.0,0.0,1,0,0.00029608894876432477,0.0,0.0,3,False,False,1,0.75
100000001052945100,distributor,0.855,8,0.870029,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 56,520 KZT; выход 3 / 1,595,700 KZT; операций 1/6; дней 6",1,3,56520.0,1595700.0,1,6,0.00029995808348262415,1.0435218165627783e-05,28.23248407643312,3,False,False,6,1.0
100000001053894100,peripheral,0.4,5,0.260189,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 2,000,000 KZT; выход 0 / 0 KZT; операций 7/0; дней 7",1,0,2000000.0,0.0,7,0,0.00044593600595910004,0.0,0.0,4,False,True,7,0.55
100000001056414100,terminal,0.81,9,0.354614,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 250,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,250000.0,0.0,1,0,0.0002958599961246306,0.0,0.0,3,False,False,1,0.75
100000001063678100,peripheral,0.55,20,0.550562,"Правило: пороги других ролей не выполнены; вход 1 / 35,000 KZT; выход 2 / 90,000 KZT; операций 1/2; дней 3",1,2,35000.0,90000.0,1,2,0.0003264695252443218,6.956812110418522e-06,2.5714285714285716,3,False,False,3,1.0
100000001065234100,peripheral,0.4,2,0.153273,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 360,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,360000.0,0.0,1,0,0.0005452429768300665,0.0,0.0,4,False,True,1,0.4125
100000001065481100,peripheral,0.4,15,0.134243,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 16,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,16000.0,0.0,2,0,0.00042973625202472445,0.0,0.0,4,False,True,2,0.55
100000001066017100,distributor,0.89,3,0.832749,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 136,123 KZT; выход 4 / 82,500 KZT; операций 3/4; дней 5",2,4,136123.0,82500.0,3,4,0.00029958460653824393,1.3913624220837043e-05,0.6060695106631503,3,False,False,5,1.0
